,name,price,brand,rating,cpu_type,cpu_speed,cores,storage,memory,gpu_type,gpu_memory,screen,weight
101,"Dell G3 3579 Gaming Laptop 2019 Flagship, 15.6"" Full HD IPS Anti-Glare Display, Intel Quad-Core i5-8300H, 8GB DDR4, 2TB HDD, 4GB GTX 1050 Bluetooth 5.0 WiFi HDMI MaxxAudio Backlit Keyboard Win 10",2010.95,-1,5,-1,2.4,6,640,12,1650,12,-1,2.1
102,"Open Box: MSI GS Series GS65 Stealth THIN-053 Gaming Laptop GTX 1070 i7-8750H 15.6"" Windows 10 Pro 64-Bit",2000,MSI,5,Intel Core i7 8th Gen,2.2,6,512,32,1650,8 GB,15.6,2.2
103,"Asus - Gaming laptop - 15.6"" FHD IPS 240 Hz G-Sync, Intel Core i7-9750H, NVIDA GeForce RTX 2070, 16 GB DDR4 RAM, 1 TB SSD, Per-key RGB, Windows 10 Pro, ROG Zephyrus S (GX502GW-XB76)",1999.99,ASUS,5,Intel Core i7 9th Gen,2.6,6,1000,16,1650,8 GB,15.6,1.38
104,"ThundeRobot 911Pro Ray Tracer 2 Super Slim 15.6"" 144Hz Thin Bezel Design Intel Core i7-9750H (2.60 GHz) 512GB NVME SSD 1TB HDD RGB Keyboard NVIDIA GeForce RTX 2060 Windows 10 Home Gaming Laptop",1999.99,Thunderobot,5,Intel Core i7 9th Gen,2.6,6,1512,16,1650,6 GB,15.6,1.252
105,"ThundeRobot 911Pro Ray Tracer 2 Super Slim 15.6"" 144Hz Thin Bezel Design Intel Core i7-9750H (2.60 GHz) 512GB NVME SSD 1TB HDD RGB Keyboard NVIDIA GeForce RTX 2060 Windows 10 Home Gaming Laptop",1999.99,Thunderobot,5,Intel Core i7 9th Gen,2.6,6,1512,16,1650,6 GB,15.6,1.58
106,"MSI GS Series GS65 Stealth-483 15.6"" 240 Hz IPS Intel Core i7 9th Gen 9750H (2.60 GHz) NVIDIA GeForce RTX 2060 16 GB Memory 512 GB NVMe SSD Windows 10 Pro 64-bit Gaming Laptop",1999,MSI,5,Intel Core i7 9th Gen,2.6,6,512,16,1650,6 GB,15.6,1.85
107,"GIGABYTE AERO 17 WA-7US1130SO 17.3"" 144 Hz IPS Intel Core i7 9th Gen 9750H (2.60 GHz) NVIDIA GeForce RTX 2060 16 GB Memory 512 GB SSD Windows 10 Home 64-bit Gaming Laptop",1999,GIGABYTE,5,Intel Core i7 9th Gen,2.6,6,512,16,1650,6 GB,17.3,1.3
108,"GIGABYTE AERO 15S OLED SA-7US5130SH 15.6"" 4K AMOLED 60 Hz Intel Core i7 9th Gen 9750H (2.60 GHz) NVIDIA GeForce GTX 1660 Ti 16 GB Memory 512 GB SSD Windows 10 Home 64-bit Gaming Laptop",1999,GIGABYTE,5,Intel Core i7 9th Gen,2.6,6,512,16,1650,6 GB,15.6,2.2
109,"ASUS ROG Zephyrus M (GM501GS-XS74) 15.6"" Ultra Slim Gaming Laptop, 144 Hz IPS-Type G-SYNC Panel, GeForce GTX 1070 8 GB, Intel Core i7-8750H (Up to 3.9 GHz), 256 GB PCIe SSD + 1 TB SSHD, 16 GB DDR4",1999,ASUS,5,Intel Core i7 8th Gen,2.2,6,1256,16,1650,8 GB,15.6,1.58
110,"ASUS ROG Zephyrus M (GM501GS-XS74) 15.6"" Ultra Slim Gaming Laptop, 144 Hz IPS-Type G-SYNC Panel, GeForce GTX 1070 8 GB, Intel Core i7-8750H (Up to 3.9 GHz), 256 GB PCIe SSD + 1 TB SSHD, 16 GB DDR4",1999,ASUS,5,Intel Core i7 8th Gen,2.2,6,1256,16,1650,8 GB,15.6,1.5
111,"HIDevolution ASUS ROG Scar III G731GW 17.3” FHD 240Hz | 2.6 GHz i7-9750H, RTX 2070, 16GB 2666MHz RAM, 1TB FireCuda SSHD | Authorized Performance Upgrades & Warranty",1999,ASUS,5,Intel Core i7 9th Gen,2.6,6,1000,16,1650,8 GB,17.3,1.23
112,"ASUS ROG Strix Scar III G731GW Gaming and Entertainment Laptop (Intel i7-9750H 6-Core, 16GB RAM, 1TB HDD, 17.3"" Full HD (1920x1080), NVIDIA RTX 2070, Wifi, Bluetooth, 1xUSB 3.2, 1xHDMI, Win 10 Home)",1999,ASUS,5,Intel Core i7 9th Gen,2.6,6,640,16,1650,12,17.3,1.37
113,"ASUS ROG Strix Scar III G531GW Gaming and Entertainment Laptop (Intel i7-9750H 6-Core, 16GB RAM, 1TB HDD, 15.6"" Full HD (1920x1080), NVIDIA RTX 2070, Wifi, Bluetooth, 3xUSB 3.1, 1xHDMI, Win 10 Home)",1999,ASUS,5,Intel Core i7 9th Gen,2.6,6,640,16,1650,8 GB,15.6,1.63
114,"Dell G5587 Flagship 15.6"" FHD IPS Anti-Glare LED-Backlit Gaming Laptop, Intel Quad-Core i5-8300H, 8GB DDR4, 256GB NVMe SSD, GTX 1050 Ti, Backlit Keyboard, Thunderbolt 3, Webcam, Bluetooth, Windows 10",1998.95,-1,5,-1,2.4,6,640,12,1650,12,-1,1.21
115,"Dell G5587 Flagship 15.6"" FHD IPS Anti-Glare LED-Backlit Gaming Laptop, Intel Quad-Core i5-8300H, 8GB DDR4, 256GB NVMe SSD, GTX 1050 Ti, Backlit Keyboard, Thunderbolt 3, Webcam, Bluetooth, Windows 10",1998.95,-1,5,-1,2.4,6,640,12,1650,12,-1,1.26
116,"XPC MSI GL65 Gamer Notebook EVO (Intel 9th Gen i7-9750H, 32GB RAM, 2TB NVMe SSD, NVIDIA GTX 1660 Ti 6GB, 15.6"" Full HD 120Hz 3ms, Windows 10) Gaming Laptop",1998,XOTIC PC,5,Intel Core i7 9th Gen,2.6,6,640,32,1650,6 GB,15.6,1.63
117,"Refurbished: Acer Predator Triton 700 PT715-51-732Q 15.6"" FHD IPS GTX 1080 8 GB VRAM i7-7700HQ 32 GB Memory 512 GB SSD Windows 10 Home Gaming Laptop",1984.99,Acer,5,Intel Core i7 7th Gen,2.8,4,768,32,1650,8 GB,15.6,2.16
118,"Refurbished: Acer Predator Triton 700 PT715-51-732Q 15.6"" FHD IPS GTX 1080 8 GB VRAM i7-7700HQ 32 GB Memory 512 GB SSD Windows 10 Home Gaming Laptop",1984.99,Acer,5,Intel Core i7 7th Gen,2.8,4,768,32,1650,8 GB,15.6,2
119,"Lenovo ThinkPad T490 14"" Full HD Laptop i7-10510U 16GB 512GB SSD Windows 10 Pro",1961.59,-1,5,-1,2.4,6,640,12,1650,12,14,1.7
120,"Lenovo ThinkPad T490 14"" Full HD Laptop i7-10510U 16GB 512GB SSD Windows 10 Pro",1961.59,-1,5,-1,2.4,6,640,12,1650,12,14,2.1
121,"2019 Acer Nitro 5 15.6"" FHD Gaming Laptop - Quad-core Intel i5-8300H, 12GB DDR4, NVIDIA GeForce GTX 1050 Ti with 4GB GDDR5, 256GB PCIe SSD, Backlit KBD, Shale Black",1957.95,-1,5,-1,2.4,6,640,12,1650,12,-1,1.8
122,"2019 Acer Nitro 5 15.6"" FHD Gaming Laptop - Quad-core Intel i5-8300H, 12GB DDR4, NVIDIA GeForce GTX 1050 Ti with 4GB GDDR5, 256GB PCIe SSD, Backlit KBD, Shale Black",1957.95,-1,5,-1,2.4,6,640,12,1650,12,-1,2.2
123,"Newest Dell G3 17.3"" FHD High Performance Gaming Laptop, Intel Quad Core i5-8300H up to 4.0GHz, 8GB RAM, 1TB HDD, NVIDIA GeForce GTX 1050 4GB GDDR5, Backlit Keyboard, Windows 10",1952.95,-1,5,-1,2.4,6,640,12,1650,12,-1,2.5
124,"Newest Dell G3 17.3"" FHD High Performance Gaming Laptop, Intel Quad Core i5-8300H up to 4.0GHz, 8GB RAM, 1TB HDD, NVIDIA GeForce GTX 1050 4GB GDDR5, Backlit Keyboard, Windows 10",1952.95,-1,5,-1,2.4,6,640,12,1650,12,-1,2.1
125,"Alienware 17 R5 AW17R5-7092SLV 17.3"" IPS Intel Core i7 8th Gen 8750H (2.20 GHz) NVIDIA GeForce GTX 1070 16 GB Memory 8 GB SSD 1 TB SSHD Windows 10 Home 64-Bit Gaming Laptop",1945.35,Alienware,5,Intel Core i7 8th Gen,2.2,6,1000,16,1650,8 GB,17.3,1.86
126,"MSI GP Series GP63 8RE-202CA Leopard 15.6"" Intel Core i7 8th Gen 8750H (2.20 GHz) NVIDIA GeForce GTX 1060 16 GB Memory 128 GB SSD 1 TB HDD Windows 10 Home 64-Bit Gaming Laptop",1939.99,MSI,5,Intel Core i7 8th Gen,2.2,6,1128,16,1650,6 GB,15.6,1.63
127,"MSI GP Series GP63 8RE-202CA Leopard 15.6"" Intel Core i7 8th Gen 8750H (2.20 GHz) NVIDIA GeForce GTX 1060 16 GB Memory 128 GB SSD 1 TB HDD Windows 10 Home 64-Bit Gaming Laptop",1939.99,MSI,5,Intel Core i7 8th Gen,2.2,6,1128,16,1650,6 GB,15.6,1.65
128,"ASUS GL703VM-NH74 17.3"" Intel Core i7 7th Gen 7700HQ (2.80 GHz) NVIDIA GeForce GTX 1060 16 GB Memory 256 GB SSD 1 TB HDD Windows 10 Home 64-Bit Gaming Laptop -- ONLY @ NEWEGG",1938,ASUS,5,Intel Core i7 7th Gen,2.8,4,1256,16,1650,6 GB,17.3,2.8
129,"Dell 17.3"" GTX 1070 i7 8750H 16 GB 256 GB 1 TB HDD Windows 10 Home Gaming Laptop",1929,DELL,5,Intel Core i7 8th Gen,2.2,6,256,16,1650,8 GB,17.3,2.5
130,"Open Box: Asus - Gaming laptop - 15.6"" FHD IPS 240 Hz G-Sync, Intel Core i7-9750H, NVIDA GeForce RTX 2070, 16 GB DDR4 RAM, 1 TB SSD, Per-key RGB, Windows 10 Pro, ROG Zephyrus S (GX502GW-XB76)",1919.99,ASUS,5,Intel Core i7 9th Gen,2.6,6,1000,16,1650,8 GB,15.6,2.36
131,"Open Box: ASUS ROG Scar III G531GW-DB76 15.6"" 240 Hz IPS Intel Core i7 9th Gen 9750H (2.60 GHz) NVIDIA GeForce RTX 2070 16 GB Memory 1 TB SSD Windows 10 Home 64-bit Gaming Laptop",1912.99,ASUS,5,Intel Core i7 9th Gen,2.6,6,1000,16,1650,8 GB,15.6,2.2
132,AERO 15 OLED SA-7US5130SH UHD AMOLED i7-9750H NVIDIA GeForce GTX 1660 Ti 6 GB GDDR6 16 GB RAM 512 GB M.2 PCIe SSD Win 10 Gaming Laptop,1899,GIGABYTE,5,Intel Core i7 9th Gen,2.6,6,512,16,1650,6 GB,15.6,1.6
133,AERO 15 SA-7US2130SH FHD 240 Hz i7-9750H NVIDIA GeForce GTX 1660 Ti 6 GB GDDR6 16 GB RAM 512 GB M.2 PCIe SSD Win 10 Gaming Laptop,1899,GIGABYTE,5,Intel Core i7 9th Gen,2.6,6,512,16,1650,6 GB,15.6,2.2
134,"ASUS ROG Strix Scar II GL704GV-DS74 Gaming and Business Laptop (Intel i7-8750H 6-Core, 16GB RAM, 1TB HDD + 512GB PCIe SSD, 17.3"" FHD IPS (1920x1080), GeForce RTX 2060, RGB KB, Win 10 Home) VR Ready",1899,-1,5,Intel Core i7 8th Gen,2.2,6,640,16,1650,6 GB,17.3,2.05
135,"ASUS ROG Strix Scar II GL704GV-DS74 Gaming and Business Laptop (Intel i7-8750H 6-Core, 16GB RAM, 1TB HDD + 512GB PCIe SSD, 17.3"" FHD IPS (1920x1080), GeForce RTX 2060, RGB KB, Win 10 Home) VR Ready",1899,-1,5,Intel Core i7 8th Gen,2.2,6,640,16,1650,6 GB,17.3,1.63
136,"ASUS ROG Strix III Hero G731GV-DB74 17.3"" 144 Hz Intel Core i7 9th Gen 9750H (2.60 GHz) NVIDIA GeForce RTX 2060 16 GB Memory 512 GB PCIe SSD Windows 10 Home 64-bit Gaming Laptop",1897.03,ASUS,5,Intel Core i7 9th Gen,2.6,6,512,16,1650,6 GB,17.3,1.9
137,"ASUS ZenBook Pro UX580GE-XB74T 15.6"" Intel Core i9 8th Gen 8950HK (2.90 GHz) NVIDIA GeForce GTX 1050 Ti 16 GB Memory 512 GB SSD Windows 10 Pro 64-Bit Gaming Laptop",1888.88,ASUS,5,Intel Core i9 8th Gen,2.9,6,512,16,1650,4 GB GDDR5,15.6,3
138,"Open Box: MSI GT Series GT72S DOMINATOR PRO G-041 17.3"" 60 Hz IPS Intel Core i7 6th Gen 6920HQ (2.90 GHz) NVIDIA GeForce GTX 980 32 GB Memory 512 GB SSD 1 TB HDD Windows 10 Home 64-Bit Gaming Laptop",1887.99,MSI,5,Intel Core i7 6th Gen,2.9,4,1512,32,1650,8 GB,17.3,2.2
139,"Open Box: MSI GT Series GT72S DOMINATOR PRO G-041 17.3"" 60 Hz IPS Intel Core i7 6th Gen 6920HQ (2.90 GHz) NVIDIA GeForce GTX 980 32 GB Memory 512 GB SSD 1 TB HDD Windows 10 Home 64-Bit Gaming Laptop",1887.99,MSI,5,Intel Core i7 6th Gen,2.9,4,1512,32,1650,8 GB,17.3,1.32
140,"ASUS ROG Strix Scar III  G531GV-DB76 15.6"" 240 Hz Intel Core i7 9th Gen 9750H (2.60 GHz) NVIDIA GeForce RTX 2060 16 GB Memory 1 TB PCIe SSD Windows 10 Home 64-bit Gaming Laptop",1877.11,ASUS,5,Intel Core i7 9th Gen,2.6,6,1000,16,1650,6 GB,15.6,3
141,"ASUS ROG Strix Scar III  G531GV-DB76 15.6"" 240 Hz Intel Core i7 9th Gen 9750H (2.60 GHz) NVIDIA GeForce RTX 2060 16 GB Memory 1 TB PCIe SSD Windows 10 Home 64-bit Gaming Laptop",1877.11,ASUS,5,Intel Core i7 9th Gen,2.6,6,1000,16,1650,6 GB,15.6,1.75
142,"Open Box: ASUS - Gaming Laptop - 17.3"" 144 Hz IPS G-Sync - Intel Core i7-9750H - NVIDIA GeForce RTX 2060 - 16 GB RAM - 512 GB SSD - Windows 10 Home - ROG Zephyrus S GX701 (GX701GV-PB74)",1842.99,ASUS,5,Intel Core i7 9th Gen,2.6,6,512,16,1650,6 GB,17.3,2.4
143,Open Box: Aorus X5 v7-KL3K3D 15.6” 3K WQHD+ G-SYNC Gaming Laptop Intel Core i7 7th Gen 7820HK (2.90 GHz) NVIDIA GeForce GTX 1070  1 TB HDD 256 GB M.2 SSD 16 GB Memory Windows 10 Home 64-Bit RGB Backlit Keyboard,1840,Aorus,5,Intel Core i7 7th Gen,2.9,4,1256,16,1650,8 GB,15.6,2.1
144,Open Box: Aorus X5 v7-KL3K3D 15.6” 3K WQHD+ G-SYNC Gaming Laptop Intel Core i7 7th Gen 7820HK (2.90 GHz) NVIDIA GeForce GTX 1070  1 TB HDD 256 GB M.2 SSD 16 GB Memory Windows 10 Home 64-Bit RGB Backlit Keyboard,1840,Aorus,5,Intel Core i7 7th Gen,2.9,4,1256,16,1650,8 GB,15.6,1.86
145,"Open Box: ASUS ROG Zephyrus M (GM501GS-XS74) 15.6"" Ultra Slim Gaming Laptop, 144 Hz IPS-Type G-SYNC Panel, GeForce GTX 1070 8 GB, Intel Core i7-8750H (Up to 3.9 GHz), 256 GB PCIe SSD + 1 TB SSHD, 16 GB DDR4",1840,ASUS,5,Intel Core i7 8th Gen,2.2,6,1256,16,1650,8 GB,15.6,1.25
146,"DELL Alienware 17 R5 AW17R5-7472SLV 17.3"" 60 Hz IPS Intel Core i7 8th Gen 8750H (2.20 GHz) NVIDIA GeForce GTX 1070 16 GB Memory 256 GB SSD 1 TB HDD Windows 10 Home 64-bit Gaming Laptop",1839.99,DELL,5,Intel Core i7 8th Gen,2.2,6,1256,16,1650,8 GB,17.3,0.97
147,"ASUS ROG Strix SCAR II GL704GM-DH74 17.3"" 144 Hz IPS Intel Core i7 8th Gen 8750H (2.20 GHz) NVIDIA GeForce GTX 1060 16 GB Memory 256 GB PCIe NVMe SSD 1 TB HDD Windows 10 Home 64-bit Gaming Laptop",1830.99,ASUS,5,Intel Core i7 8th Gen,2.2,6,1256,16,1650,6 GB,17.3,2
148,"Dell G5 15 Gaming Laptop: Core i7-9750H, NVidia RTX 2060, 15.6"" Full HD 144Hz Display, 16GB RAM, 512GB SSD",1824.99,DELL,5,Intel Core i7 9th Gen,2.6,6,512,16,1650,6 GB,15.6,2.9
149,"Refurbished: Acer Predator Triton 700 PT715-51-71W9 15.6"" 60 Hz IPS Intel Core i7 7th Gen 7700HQ (2.80 GHz) NVIDIA GeForce GTX 1080 32 GB Memory 512 GB SSD Windows 10 Home 64-Bit Grade A Gaming Laptop",1799.99,Acer,5,Intel Core i7 7th Gen,2.8,4,512,32,1650,8 GB,15.6,2.1
150,"MSI GE Series GE65 Raider-052 15.6"" 240 Hz Intel Core i7 9th Gen 9750H (2.60 GHz) NVIDIA GeForce RTX 2060 16 GB Memory 512 GB NVMe SSD Windows 10 Home 64-bit Gaming Laptop",1799,MSI,5,Intel Core i7 9th Gen,2.6,6,512,16,1650,6 GB,15.6,2.56
151,"Aorus 15-WA-F74ADW 15.6"" 144 Hz IPS Intel Core i7 9th Gen 9750H (2.60 GHz) NVIDIA GeForce RTX 2060 16 GB Memory 512 GB SSD Windows 10 Home 64-bit Gaming Laptop",1799,Aorus,5,Intel Core i7 9th Gen,2.6,6,512,16,1650,6 GB,15.6,2.62
152,"GIGABYTE AORUS 17 SA Gaming Laptop - 17.3"" FHD 144 Hz - Intel Core 9th Gen i7-9750H (2.60 GHz) - NVIDIA GeForce GTX 1660 Ti 6 GB - 16 GB DDR4 RAM - 512 GB M.2 PCIe SSD - Windows 10 Home - SA-7US1130SH",1799,Aorus,5,Intel Core i7 9th Gen,2.6,6,512,16,1650,6 GB,17.3,1.9
153,"HIDevolution MSI P65 Creator 9SD 15.6” FHD 144Hz | 2.6 GHz i7-9750H, GTX 1660 Ti, 16GB 2666MHz RAM, 512GB PCIe SSD | Authorized Performance Upgrades & 3-Year Warranty",1799,MSI,5,Intel Core i9 9th Gen,2.6,6,512,16,1650,6 GB,15.6,2.8
154,"Acer Predator Helios 300 PH315-52-71RT 15.6"" Gaming Notebook - 1920 x 1080 - Core i7 i7-9750H - 16 GB RAM - 512 GB SSD - Black",1790.41,-1,5,-1,2.4,6,640,12,1650,12,-1,1.48
155,"ASUS GX502GV-PB74 15.6"" 144 Hz Intel Core i7 9th Gen 9750H (2.60 GHz) NVIDIA GeForce RTX 2060 16 GB Memory 512 GB PCIe SSD Windows 10 Home 64-bit Gaming Laptop",1785,ASUS,5,Intel Core i7 9th Gen,2.6,6,512,16,1650,6 GB,15.6,1.91
156,"Acer Predator Triton 500 PT515-51-75BH 15.6"" 144 Hz IPS Intel Core i7 9th Gen 9750H (2.60 GHz) NVIDIA GeForce RTX 2060 16 GB Memory 512 GB SSD Windows 10 Home 64-bit Gaming Laptop",1775.38,Acer,5,Intel Core i7 9th Gen,2.6,6,512,16,1650,6 GB,15.6,1.74
157,"ASUS ROG Strix GL703GE-DB71-CA 17.3"" 120 Hz Intel Core i7 8th Gen 8750H (2.20 GHz) NVIDIA GeForce GTX 1050 Ti 16 GB Memory 256 GB SSD 1 TB SSHD HDD Windows 10 Home 64-Bit Gaming Laptop",1772.99,ASUS,5,Intel Core i7 8th Gen,2.2,6,1256,16,1650,4 GB,17.3,1.1
158,"MSI GP Series GP65 9SD-285CA Leopard 15.6"" 144 Hz IPS Intel Core i7 9th Gen 9750H (2.60 GHz) NVIDIA GeForce GTX 1660 Ti 16 GB Memory 512 GB NVMe SSD Windows 10 Home 64-bit Gaming Laptop",1767.99,MSI,5,Intel Core i7 9th Gen,2.6,6,512,16,1650,6 GB,15.6,1.56
159,"Lenovo ThinkPad T490 14"" Touchscreen Laptop i7-10510U 16GB 512GB SSD Win 10 Pro",1762.34,-1,5,-1,2.4,6,640,12,1650,12,14,2.1
160,"MSI GS65 9SD-418CA Stealth 15.6"" 144 Hz Intel Core i7 9th Gen 9750H (2.60 GHz) NVIDIA GeForce GTX 1660 Ti 16 GB Memory 512 GB SSD Windows 10 Pro 64-bit Gaming Laptop",1758.99,MSI,5,Intel Core i7 9th Gen,2.6,6,512,16,1650,6 GB,15.6,2.03
161,"2019 Dell Alienware 17.3"" QHD (2560 x 1440) 120Hz Tobii Eye-tracking Gaming Laptop |Intel Core i7-8750H Six-Core |16G DDR4 |GeForce GTX 1070 8GB |256G M.2 SSD + 1TB HDD | Backlit Keyboard | Windows 10",1749.99,Dell,5,Intel Core i7,2.2,6,1256,16,1650,8 GB,17.3,3
162,"ASUS ROG Strix Scar Edition 17.3"" Gaming Laptop, 8th-Gen 6-Core Intel Core i7-8750H Processor (Up to 3.9 GHz), GeForce GTX 1070 8 GB, 144 Hz 3 ms Display, 16 GB DDR4, 256 GB PCIe SSD + 1 TB SSHD",1749,ASUS,5,Intel Core i7 8th Gen,2.2,6,1256,16,1650,8 GB,17.3,2.13
163,"Acer Predator Helios 500 PH517-61-R0GX 17.3"" FHD IPS RX Vega 56 8 GB VRAM AMD Ryzen 7 2700 16 GB Memory 256 GB SSD Windows 10 Home Gaming Laptop",1749,Acer,5,AMD Ryzen 7 2nd Gen,3.2,8,256,16,1650,8 GB,17.3,2.5
164,"HIDevolution MSI GE63 8SE Raider RGB 15.6"" FHD 144Hz Gaming Laptop | 2.2 GHz i7-8750H, RTX 2060, 16GB 2666MHz RAM, PCIe 256GB SSD + 1TB HDD | Authorized Performance Upgrades & Warranty",1749,MSI,5,Intel Core i7 8th Gen,2.2,6,1245,16,1650,6 GB,15.6,2.1
165,"Dell Precision 3541 15.6"" FHD Laptop i7-9850H 16GB 512GB SSD W10P Nvidia P620",1748.99,-1,5,-1,2.4,6,640,12,1650,12,15.6,2.4
166,"MSI GE Series GE75 Raider-287 17.3"" 144 Hz IPS Intel Core i7 9th Gen 9750H (2.60 GHz) NVIDIA GeForce RTX 2060 16 GB Memory 512 GB NVMe SSD Windows 10 Home 64-bit Gaming Laptop",1737.99,MSI,5,Intel Core i7 9th Gen,2.6,6,512,16,1650,6 GB,17.3,2.1
167,"ASUS GL504GM-XS74 15.6"" 144 Hz Intel Core i7 8th Gen 8750H (2.20 GHz) NVIDIA GeForce GTX 1060 16 GB Memory 256 GB PCIe NVMe SSD 1 TB SSHD Windows 10 Pro 64-Bit Gaming Laptop",1711.97,ASUS,5,Intel Core i7 8th Gen,2.2,6,1256,16,1650,6 GB,15.6,2.56
168,"Acer Predator Helios 300 Special Edition Gaming Laptop, Intel Core i7-8750H, GeForce GTX 1060 Overclockable Graphics, 15.6"" 144Hz Full HD, 16GB DDR4, 256GB PCIe NVMe SSD, PH315-51-757A",1710,-1,5,-1,2.4,6,640,12,1650,12,15.6,3
169,"DELL Alienware 17 R4 AW17R4-7458SLV 17.3"" IPS Intel Core i7 8th Gen 8750H (2.20 GHz) NVIDIA GeForce GTX 1060 16 GB Memory 128 GB SSD 1 TB HDD Windows 10 Home 64-bit Gaming Laptop",1699.99,DELL,5,Intel Core i7 8th Gen,2.2,6,1128,16,1650,6 GB,17.3,1.49
170,"Acer Predator Helios 300 PH315-51-757A 15.6"" 144 Hz IPS GTX 1060 6 GB VRAM i7-8750H 16 GB Memory 256 GB SSD Windows 10 Home Gaming Laptop",1699.99,Acer,5,Intel Core i7 8th Gen,2.2,6,256,16,1650,6 GB,15.6,1.05
171,"Acer Predator Helios 300 PH315-51-757A 15.6"" 144 Hz IPS GTX 1060 6 GB VRAM i7-8750H 16 GB Memory 256 GB SSD Windows 10 Home Gaming Laptop",1699.99,Acer,5,Intel Core i7 8th Gen,2.2,6,256,16,1650,6 GB,15.6,2.71
172,"Acer Predator Triton 500 PT515-51-71VV 15.6"" 144 Hz IPS Intel Core i7 8th Gen 8750H (2.20 GHz) NVIDIA GeForce RTX 2060 16 GB Memory 512 GB SSD Windows 10 Home 64-bit Gaming Laptop",1699,Acer,5,Intel Core i7 8th Gen,2.2,6,512,16,1650,6 GB,15.6,2.2
173,"HIDevolution ASUS ROG Hero III G731GV 17.3"" FHD 144Hz | 2.6GHz i7-9750H, RTX 2060, 16GB 2666MHz RAM, PCIe 512GB SSD | Authorized Performance Upgrades & Warranty",1699,ASUS,5,Intel Core i7 9th Gen,2.6,6,512,16,1650,6 GB,17.3,2
174,"ASUS ROG Strix Hero III G731GV Gaming and Entertainment Laptop (Intel i7-9750H 6-Core, 16GB RAM, 512GB SSD, 17.3"" Full HD (1920x1080), NVIDIA RTX 2060, Wifi, Bluetooth, 3xUSB 3.1, 1xHDMI, Win 10 Home)",1699,ASUS,5,Intel Core i7 9th Gen,2.6,6,640,16,1650,6 GB,17.3,2.5
175,"MSI GL75 9SDK-057 Gaming and Entertainment Laptop (Intel i7-9750H 6-Core, 16GB RAM, 1TB m.2 SATA SSD, 17.3"" Full HD (1920x1080), NVIDIA GTX 1660 Ti, Wifi, Bluetooth, Webcam, 3xUSB 3.2, Win 10 Home)",1699,MSI,5,Intel Core i7 9th Gen,2.6,6,640,16,1650,6 GB,17.3,2.3
176,"MSI GL75 9SDK-057 Gaming and Entertainment Laptop (Intel i7-9750H 6-Core, 16GB RAM, 1TB m.2 SATA SSD, 17.3"" Full HD (1920x1080), NVIDIA GTX 1660 Ti, Wifi, Bluetooth, Webcam, 3xUSB 3.2, Win 10 Home)",1699,MSI,5,Intel Core i7 9th Gen,2.6,6,640,16,1650,6 GB,17.3,2.1
177,"ASUS GU502GU-XB74 15.6"" 144 Hz Intel Core i7 9th Gen 9750H (2.60 GHz) NVIDIA GeForce GTX 1660 Ti 16 GB Memory 512 GB PCIe SSD Windows 10 Pro 64-bit Gaming Laptop",1695.99,ASUS,5,Intel Core i7 9th Gen,2.6,6,512,16,1650,6 GB,15.6,4.4
178,Lenovo ThinkPad X1 15.6 Gaming Laptop i7-9750H 16GB 512GB SSD W10P GTX 1650,1692.64,-1,5,-1,2.4,6,640,12,1650,12,15.6,1.9
179,"Lenovo ThinkPad X390 13.3"" FHD Laptop i7-10510U 16GB 512GB SSD Windows 10 Pro",1682.65,-1,5,-1,2.4,6,640,12,1650,12,13.3,1.29
180,"Acer CN515-51-72FX 15.6"" 4K/UHD IPS Intel Core i7 8th Gen 8705G (3.10 GHz) AMD Radeon RX Vega M GL 16 GB Memory 512 GB SSD Windows 10 Pro 64-bit Gaming Laptop",1658.66,Acer,5,Intel Core i7 8th Gen,3.1,4,512,16,1650,Shared system memory,15.6,2.02
181,"XPC ASUS ROG Strix G GL731GU Gamer Notebook (Intel i7-9750H, 32GB RAM, 512GB NVMe SSD, NVIDIA GeForce GTX 1660 Ti 6GB, 17.3"" FHD IPS 144Hz 3ms, Windows 10 Home) Gaming Laptop Computer",1656,ASUS,5,Intel Core i7 9th Gen,2.6,8,640,32,1650,6 GB,17.3,1.23
182,"XPC ASUS ROG Strix G GL731GU Gamer Notebook (Intel i7-9750H, 32GB RAM, 512GB NVMe SSD, NVIDIA GeForce GTX 1660 Ti 6GB, 17.3"" FHD IPS 144Hz 3ms, Windows 10 Home) Gaming Laptop Computer",1656,ASUS,5,Intel Core i7 9th Gen,2.6,8,640,32,1650,6 GB,17.3,1.4
183,"GIGABYTE - Gaming, Creator Laptop - 15.6"" FHD IGZO 144 Hz, Intel Core i7-9750H, NVIDIA GeForce RTX 2070 Max-Q, 16 GB RAM, 512 GB Intel SSD, Win 10, AERO 15 Classic-(XA-F74ADW)",1655.22,GIGABYTE,5,Intel Core i7 9th Gen,2.6,6,512,16,1650,8 GB,15.6,2
184,"MSI GL75 9SDK-057 Essential (i7-9750H, 32GB RAM, 1TB NVMe SSD, NVIDIA GTX 1660 TI 6GB, 17.3"" Full HD 120Hz, Windows 10) Gaming Laptop",1652,XOTIC PC,5,Intel Core i7 9th Gen,2.6,6,640,32,1650,6 GB,17.3,1.95
