name,price,brand,series,model,rating,os,cpu_type,cpu_speed,cores,storage,memory,gpu_type,gpu_memory,screen
"Lenovo IdeaPad 130 Laptop, 15.6"" HD Display, AMD A9-9425 Upto 3.70GHz, 8GB RAM, 256GB SSD, DVDRW, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro",339.99,Lenovo,IdeaPad,130,,Windows 10 Pro,AMD Dual-Core Processor,A9-9425 (3.10 GHz),Dual-core Processor,256GB SSD,8 GB,AMD Radeon R5 Series,Shared system memory,"15.6"""
"Lenovo IdeaPad 130 Laptop, 15.6"" HD Display, AMD A9-9425 Upto 3.70GHz, 4GB RAM, 128GB SSD, DVDRW, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Home S",279,Lenovo,IdeaPad,130,,Windows 10 Home,AMD Dual-Core Processor,A9-9425 (3.10 GHz),Dual-core Processor,128GB SSD,4 GB,AMD Radeon R5 Series,Shared system memory,"15.6"""
"HP Laptop ProBook 440 G6 5VC11UT#ABA Intel Core i5 8th Gen 8265U (1.60 GHz) 4 GB Memory 128 GB SSD Intel UHD Graphics 620 14.0"" Windows 10 Pro 64-bit",549.99,HP,ProBook 440 G6,5VC11UT#ABA,,Windows 10 Pro 64-bit,Intel Core i5 8th Gen,8265U (1.60 GHz),Quad-core Processor,128 GB SSD,4 GB,Intel UHD Graphics 620,Shared system memory,"14.0"""
"ASUS VivoBook F441 Light and Powerful Laptop, AMD A9-9420 Dual Core Processor (Boost up to 3.60 GHz) with Radeon R5 Graphics, 8 GB DDR4 RAM, 1 TB HDD, 14"" FHD Display, Windows 10, F441BA-ES91",359.26,ASUS,VivoBook,F441BA-ES91,,Windows 10 Home 64-Bit,AMD A9-Series,A9-9420 (3.0 GHz),Dual-core Processor,1 TB,8 GB,AMD Radeon R5 Series,Shared system memory,"14.0"""
"DELL Latitude 7285 PY9V9 Intel Core i5 7th Gen 7Y57 (1.20 GHz) 8 GB Memory 256 GB SSD Intel HD Graphics 615 12.3"" Touchscreen 2880 x 1920 Detachable 2-in-1 Laptop Windows 10 Pro 64-bit",637.99,DELL,Latitude 7285,PY9V9,5,Windows 10 Pro 64-bit,Intel Core i5 7th Gen,7Y57 (1.20 GHz),Dual-core Processor,256 GB SSD,8 GB,Intel HD Graphics 615,Shared system memory,"12.3"""
"Dell Inspiron 15.6"" Home and Business Laptop HD Touchscreen PC Core i3-8145U, 4GB RAM, 128GB SSD, 2 Cores up to 3.90 GHz, UHD Graphics 620, LAN, WebCam, SD Card, Win 10",386.59,DELL,Inspiron,,,Windows 10,Intel Core i3 8th Gen,8145U (2.10 GHz),Dual-core Processor,128,4 GB,Intel UHD Graphics 620,,"15.6"""
"Microsoft Laptop Surface Laptop 2 PHW-00001 Intel Core i5 8th Gen 8350U (1.70 GHz) 16 GB Memory 256 GB SSD Intel UHD Graphics 620 13.5"" Touchscreen Windows 10 Pro 64-bit","1,277.97",Microsoft,Surface Laptop 2,PHW-00001,5,Windows 10 Pro 64-bit,Intel Core i5 8th Gen,8350U (1.70 GHz),Quad-core Processor,256 GB SSD,16 GB,Intel UHD Graphics 620,Shared system memory,"13.5"""
"Lenovo Laptop IdeaPad 330s 81F5000EUS Intel Core i5 8th Gen 8250U (1.60 GHz) 8 GB Memory 256 GB SSD Intel UHD Graphics 620 15.6"" Windows 10 Home 64-bit",749.99,Lenovo,IdeaPad 330s,81F5000EUS,3,Windows 10 Home 64-bit,Intel Core i5 8th Gen,8250U (1.60 GHz),Quad-core Processor,256 GB SSD,8 GB,Intel UHD Graphics 620,Shared system memory,"15.6"""
"2019 Newest HP 17 17.3 Inch HD+ Business Laptop (8th Intel Dual Core i3-8130U, 12GB DDR4 RAM, 1TB M.2 SSD+1TB SSD) DVD-RW, Ethernet, HDMI 1.4b, 802.11 AC WiFi, Bluetooth, Ethernet, Windows 10 64-bit",839.99,HP,17,,,Windows 10 Home,Intel Core i3 8th Gen,2.20 GHz,Dual-core Processor,2000,12 GB,Intel UHD Graphics 620,,"17.3"""
"HP ProBook 450 G6 Notebook, 15.6"" HD Display, Intel Core i5-8265U Up to 3.9 GHz, 8 GB RAM, 128 GB SSD, HDMI, Mini DisplayPort, Card Reader, Wi-Fi, Bluetooth, Windows 10 Home",569.99,HP,ProBook,450 G6,,Windows 10 Home 64-bit,Intel Core i5 8th Gen,8265U (1.60 GHz),Quad-core Processor,128 GB SSD,8 GB,Intel UHD Graphics 620,Shared system memory,"15.6"""
"2020 HP 15.6"" HD Touchscreen Premium Home & Business Laptop, 10th Gen Intel Quad-Core i7-1065G7 upto 3.9GHz, 8GB RAM, 256GB SSD, WIFI, HDMI, Bluetooth, Card Reader, Windows 10",679.99,HP,,HP,,Windows 10 Home,Intel Core i7,1.30 GHz,Quad-core Processor,256GB SSD,8 GB,,,"15.6"""
"HP Elitebook 850 G5 15.6"" Full HD FHD (1920x1080) Touchscreen Business Laptop (Intel Quad-Core i7-8650U Vpro, 16GB DDR4 RAM, 512GB PCIe M.2 SSD) Fingerprint, Backlit, Thunderbolt, HDMI, Windows 10 Pro","1,349.99",,EliteBook,,,Windows 10 Pro,Intel Core i7 8th Gen,1.90 GHz,Quad-core Processor,512 GB PCIe M.2 SSD,16 GB,Intel UHD Graphics 620,,"15.6"""
"Lenovo Laptop IdeaPad 330-15IKBR 81DE01KRUS Intel Core i3 8th Gen 8130U (2.20 GHz) 4 GB Memory 1 TB HDD Intel UHD Graphics 620 15.6"" Windows 10 Home 64-Bit",524.99,Lenovo,IdeaPad 330-15IKBR,81DE01KRUS,,Windows 10 Home 64-Bit,Intel Core i3 8th Gen,8130U (2.20 GHz),Dual-core Processor,1 TB,4 GB,Intel UHD Graphics 620,Shared system memory,"15.6"""
"Lenovo™ IdeaPad™ S340 Laptop, 15.6"" Screen, 10th Gen Intel® Core™ i7, 8GB Memory, 256GB Solid State Drive, Windows® 10 Home, Onyx Black, 81VW0020US",594,Lenovo,IdeaPad,S340,,Windows 10 Home,Intel Core i7 10th Gen,1.30 GHz,,256 GB,8 GB,,,"15.6"""
"HP 17.3"" HD+ Notebook,8th Gen Intel Quad Core i5-8265U Processor,16GB DDR4 RAM,256GB SSD,Intel UHD Graphics 620,DVD-RW,Wifi,Bluetooth 4.2,USB,HDMI, Windows 10 Pro",617.98,HP,HP17HD+,BY1053DX,,Windows 10 Pro,Intel Core i5 8th Gen,8265U (1.60 GHz),Quad-core Processor,256GB SSD,16 GB,Intel UHD Graphics 620,,"17.3"""
"HP 17.3"" HD+ Notebook,8th Gen Intel Quad Core i5-8265U Processor,8GB DDR4 RAM,256GB SSD,Intel UHD Graphics 620,DVD-RW,Wifi,Bluetooth 4.2,USB,HDMI, Windows 10 Pro",553.99,HP,HP17HD+,BY1053DX,,Windows 10 Pro,Intel Core i5 8th Gen,8265U (1.60 GHz),Quad-core Processor,256GB SSD,8 GB,Intel UHD Graphics 620,,"17.3"""
"Lenovo Ideapad 330 15.6"" Anti Glared HD Premium Business Laptop (AMD A9-9425 up to 3.7 GHz, 8GB DDR4 Memory, 256GB SSD, AMD Radeon R5 Graphic, DVD-RW, HDMI, Windows 10 Home) - Purple",314.49,,IdeaPad,,,Windows 10 Home,AMD A9-Series,3.10 GHz,Dual-core Processor,256GB SSD,8 GB,AMD Radeon R5 Series,,"15.6"""
"ASUS ZenBook 13 UX331UA-DS71 Ultra-Slim Laptop 13.3"" Full HD WideView Display, 8th Gen Intel Core i7-8550U Processor, 8 GB LPDDR3, 256 GB SSD, Windows 10, Backlit keyboard, Fingerprint, Icicle Gold",877.4,ASUS,ZenBook,UX331UA-DS71,4,Windows 10 Home 64-Bit,Intel Core i7 8th Gen,8550U (1.80 GHz),Quad-core Processor,256 GB M.2 SATA SSD,8 GB LPDDR3,Intel UHD Graphics 620,Shared system memory,"13.3"""
"ASUS VivoBook F510QA Home and Business Laptop (AMD A12-9720P 4-Core, 16GB RAM, 256GB PCIe SSD + 1TB  HDD, 15.6"" Full HD (1920x1080), AMD Radeon R7, Fingerprint, Wifi, Bluetooth, Win 10 Home in S-Mode)",749,ASUS,VivoBook,F510QA,,Windows 10 S,AMD A12-Series,2.70 GHz,Quad-core Processor,"1 TB HDD, 256 GB SSD",16 GB,AMD Radeon R7 Series,Shared system memory,"15.6"""
"Refurbished: Lenovo ThinkPad T420s 14"" 1600x900 Laptop PC, Intel Core i5-2520M, 2.5GHz, 8GB DDR3 RAM, 128GB SSD, Win-10",198.11,Lenovo,ThinkPad,T420s,5,Windows 10,Intel Core i5 2nd Gen,2520M (2.50 GHz),,128 GB,8 GB,Intel HD Graphics,,"14.0"""
"HP 17.3"" HD+ TouchScreen Notebook,8th Gen Intel Quad Core i7-8565U Processor,8GB DDR4 RAM,128GB SSD,Intel UHD Graphics 620,DVD-RW,Wifi,Bluetooth 4.2,USB,HDMI, Windows 10 Pro",775,HP,HP17HD+,1971CL,,Windows 10 Pro,Intel Core i7 8th Gen,8565U (1.80 GHz),Quad-core Processor,128GB SSD,8 GB,Intel UHD Graphics 620,,"17.3"""
"HP 17.3"" HD+ TouchScreen Notebook,8th Gen Intel Quad Core i7-8565U Processor,32GB DDR4 RAM,512GB SSD,Intel UHD Graphics 620,DVD-RW,Wifi,Bluetooth 4.2,USB,HDMI, Windows 10 Pro",975,HP,HP17HD+,1971CL,,Windows 10 Pro,Intel Core i7 8th Gen,8565U (1.80 GHz),Quad-core Processor,512GB SSD,32 GB,Intel UHD Graphics 620,,"17.3"""
"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 20GB RAM, 512GB SSD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",504.99,ASUS,,VivoBook,,Windows 10 Home,AMD A12-Series,A12-9720P (2.70 GHz),Quad-core Processor,512GB SSD,20 GB,AMD Radeon R7 Series,,"15.6"""
"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 20GB RAM, 256GB SSD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",480.99,ASUS,,VivoBook,,Windows 10 Home,AMD A12-Series,A12-9720P (2.70 GHz),Quad-core Processor,256GB SSD,20 GB,AMD Radeon R7 Series,,"15.6"""
"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 32GB RAM, 128GB SSD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",535.99,ASUS,,VivoBook,,Windows 10 Home,AMD A12-Series,A12-9720P (2.70 GHz),Quad-core Processor,128GB SSD,32 GB,AMD Radeon R7 Series,,"15.6"""
"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 8GB RAM, 512GB SSD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",430.99,ASUS,,VivoBook,,Windows 10 Home,AMD A12-Series,A12-9720P (2.70 GHz),Quad-core Processor,512GB SSD,8 GB,AMD Radeon R7 Series,,"15.6"""
"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 4GB RAM, 1TB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",362.99,ASUS,,VivoBook,,Windows 10 Home,AMD A12-Series,A12-9720P (2.70 GHz),Quad-core Processor,1TB HDD,4 GB,AMD Radeon R7 Series,,"15.6"""
"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 4GB RAM, 1024GB SSD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",492.99,ASUS,,VivoBook,,Windows 10 Home,AMD A12-Series,A12-9720P (2.70 GHz),Quad-core Processor,1024GB SSD,4 GB,AMD Radeon R7 Series,,"15.6"""
"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 16GB RAM, 512GB SSD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",480.99,ASUS,,VivoBook,,Windows 10 Home,AMD A12-Series,A12-9720P (2.70 GHz),Quad-core Processor,512GB SSD,16 GB,AMD Radeon R7 Series,,"15.6"""
"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 12GB RAM, 1TB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",411.99,ASUS,,VivoBook,,Windows 10 Home,AMD A12-Series,A12-9720P (2.70 GHz),Quad-core Processor,1TB HDD,12 GB,AMD Radeon R7 Series,,"15.6"""
"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 4GB RAM, 512GB SSD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",406.99,ASUS,,VivoBook,,Windows 10 Home,AMD A12-Series,A12-9720P (2.70 GHz),Quad-core Processor,512GB SSD,4 GB,AMD Radeon R7 Series,,"15.6"""
"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 20GB RAM, 1TB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",461.99,ASUS,,VivoBook,,Windows 10 Home,AMD A12-Series,A12-9720P (2.70 GHz),Quad-core Processor,1TB HDD,20 GB,AMD Radeon R7 Series,,"15.6"""
"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 8GB RAM, 500GB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",362.99,ASUS,,VivoBook,,Windows 10 Home,AMD A12-Series,A12-9720P (2.70 GHz),Quad-core Processor,500GB HDD,8 GB,AMD Radeon R7 Series,,"15.6"""
"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 32GB RAM, 1024GB SSD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",671.99,ASUS,,VivoBook,,Windows 10 Home,AMD A12-Series,A12-9720P (2.70 GHz),Quad-core Processor,1024GB SSD,32 GB,AMD Radeon R7 Series,,"15.6"""
"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 12GB RAM, 1024GB SSD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",541.99,ASUS,,VivoBook,,Windows 10 Home,AMD A12-Series,A12-9720P (2.70 GHz),Quad-core Processor,1024GB SSD,12 GB,AMD Radeon R7 Series,,"15.6"""
"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 12GB RAM, 128GB SSD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",406.99,ASUS,,VivoBook,,Windows 10 Home,AMD A12-Series,A12-9720P (2.70 GHz),Quad-core Processor,128GB SSD,12 GB,AMD Radeon R7 Series,,"15.6"""
"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 8GB RAM, 256GB SSD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",406.99,ASUS,,VivoBook,,Windows 10 Home,AMD A12-Series,A12-9720P (2.70 GHz),Quad-core Processor,256GB SSD,8 GB,AMD Radeon R7 Series,,"15.6"""
"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 24GB RAM, 256GB SSD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",504.99,ASUS,,VivoBook,,Windows 10 Home,AMD A12-Series,A12-9720P (2.70 GHz),Quad-core Processor,256GB SSD,24 GB,AMD Radeon R7 Series,,"15.6"""
"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 20GB RAM, 1024GB SSD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",590.99,ASUS,,VivoBook,,Windows 10 Home,AMD A12-Series,A12-9720P (2.70 GHz),Quad-core Processor,1024GB SSD,20 GB,AMD Radeon R7 Series,,"15.6"""
"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 16GB RAM, 128GB SSD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",430.99,ASUS,,VivoBook,,Windows 10 Home,AMD A12-Series,A12-9720P (2.70 GHz),Quad-core Processor,128GB SSD,16 GB,AMD Radeon R7 Series,,"15.6"""
"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 12GB RAM, 500GB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",387.99,ASUS,,VivoBook,,Windows 10 Home,AMD A12-Series,A12-9720P (2.70 GHz),Quad-core Processor,500GB HDD,12 GB,AMD Radeon R7 Series,,"15.6"""
"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 24GB RAM, 128GB SSD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",480.99,ASUS,,VivoBook,,Windows 10 Home,AMD A12-Series,A12-9720P (2.70 GHz),Quad-core Processor,128GB SSD,24 GB,AMD Radeon R7 Series,,"15.6"""
"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 24GB RAM, 500GB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",461.99,ASUS,,VivoBook,,Windows 10 Home,AMD A12-Series,A12-9720P (2.70 GHz),Quad-core Processor,500GB HDD,24 GB,AMD Radeon R7 Series,,"15.6"""
"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 20GB RAM, 128GB SSD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",455.99,ASUS,,VivoBook,,Windows 10 Home,AMD A12-Series,A12-9720P (2.70 GHz),Quad-core Processor,128GB SSD,20 GB,AMD Radeon R7 Series,,"15.6"""
"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 16GB RAM, 1TB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",436.99,ASUS,,VivoBook,,Windows 10 Home,AMD A12-Series,A12-9720P (2.70 GHz),Quad-core Processor,1TB HDD,16 GB,AMD Radeon R7 Series,,"15.6"""
"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 20GB RAM, 500GB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",436.99,ASUS,,VivoBook,,Windows 10 Home,AMD A12-Series,A12-9720P (2.70 GHz),Quad-core Processor,500GB HDD,20 GB,AMD Radeon R7 Series,,"15.6"""
"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 16GB RAM, 500GB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",411.99,ASUS,,VivoBook,,Windows 10 Home,AMD A12-Series,A12-9720P (2.70 GHz),Quad-core Processor,500GB HDD,16 GB,AMD Radeon R7 Series,,"15.6"""
"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 4GB RAM, 256GB SSD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",381.99,ASUS,,VivoBook,,Windows 10 Home,AMD A12-Series,A12-9720P (2.70 GHz),Quad-core Processor,256GB SSD,4 GB,AMD Radeon R7 Series,,"15.6"""
"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 12GB RAM, 2TB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",443.99,ASUS,,VivoBook,,Windows 10 Home,AMD A12-Series,A12-9720P (2.70 GHz),Quad-core Processor,2TB HDD,12 GB,AMD Radeon R7 Series,,"15.6"""
"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 32GB RAM, 1TB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",541.99,,,,,,,,,1000,32,,,
"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 12GB RAM, 256GB SSD Boot + 500GB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",461.99,ASUS,,VivoBook,,Windows 10 Home,AMD A12-Series,A12-9720P (2.70 GHz),Quad-core Processor,256GB SSD Boot + 500GB HDD,12 GB,AMD Radeon R7 Series,,"15.6"""
"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 12GB RAM, 128GB SSD Boot + 1TB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",461.99,ASUS,,VivoBook,,Windows 10 Home,AMD A12-Series,A12-9720P (2.70 GHz),Quad-core Processor,128GB SSD Boot + 1TB HDD,12 GB,AMD Radeon R7 Series,,"15.6"""
"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 32GB RAM, 256GB SSD Boot + 1TB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",615.99,ASUS,,VivoBook,,Windows 10 Home,AMD A12-Series,A12-9720P (2.70 GHz),Quad-core Processor,256GB SSD Boot + 1TB HDD,32 GB,AMD Radeon R7 Series,,"15.6"""
"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 16GB RAM, 128GB SSD Boot + 500GB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",461.99,ASUS,,VivoBook,,Windows 10 Home,AMD A12-Series,A12-9720P (2.70 GHz),Quad-core Processor,128GB SSD Boot + 500GB HDD,16 GB,AMD Radeon R7 Series,,"15.6"""
"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 16GB RAM, 256GB SSD Boot + 2TB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",541.99,ASUS,,VivoBook,,Windows 10 Home,AMD A12-Series,A12-9720P (2.70 GHz),Quad-core Processor,256GB SSD Boot + 2TB HDD,16 GB,AMD Radeon R7 Series,,"15.6"""
"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 20GB RAM, 128GB SSD Boot + 500GB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",485.99,ASUS,,VivoBook,,Windows 10 Home,AMD A12-Series,A12-9720P (2.70 GHz),Quad-core Processor,128GB SSD Boot + 500GB HDD,20 GB,AMD Radeon R7 Series,,"15.6"""
"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 24GB RAM, 256GB SSD Boot + 1TB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",560.99,ASUS,,VivoBook,,Windows 10 Home,AMD A12-Series,A12-9720P (2.70 GHz),Quad-core Processor,256GB SSD Boot + 1TB HDD,24 GB,AMD Radeon R7 Series,,"15.6"""
"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 20GB RAM, 512GB SSD Boot + 2TB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",590.99,ASUS,,VivoBook,,Windows 10 Home,AMD A12-Series,A12-9720P (2.70 GHz),Quad-core Processor,512GB SSD Boot + 2TB HDD,20 GB,AMD Radeon R7 Series,,"15.6"""
"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 20GB RAM, 256GB SSD Boot + 1TB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",535.99,ASUS,,VivoBook,,Windows 10 Home,AMD A12-Series,A12-9720P (2.70 GHz),Quad-core Processor,256GB SSD Boot + 1TB HDD,20 GB,AMD Radeon R7 Series,,"15.6"""
"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 4GB RAM, 256GB SSD Boot + 2TB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",467.99,ASUS,,VivoBook,,Windows 10 Home,AMD A12-Series,A12-9720P (2.70 GHz),Quad-core Processor,256GB SSD Boot + 2TB HDD,4 GB,AMD Radeon R7 Series,,"15.6"""
"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 4GB RAM, 128GB SSD Boot + 1TB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",411.99,ASUS,,VivoBook,,Windows 10 Home,AMD A12-Series,A12-9720P (2.70 GHz),Quad-core Processor,128GB SSD Boot + 1TB HDD,4 GB,AMD Radeon R7 Series,,"15.6"""
"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 20GB RAM, 1024GB SSD Boot + 500GB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",621.99,ASUS,,VivoBook,,Windows 10 Home,AMD A12-Series,A12-9720P (2.70 GHz),Quad-core Processor,1024GB SSD Boot + 500GB HDD,20 GB,AMD Radeon R7 Series,,"15.6"""
"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 20GB RAM, 1024GB SSD Boot + 1TB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",646.99,ASUS,,VivoBook,,Windows 10 Home,AMD A12-Series,A12-9720P (2.70 GHz),Quad-core Processor,1024GB SSD Boot + 1TB HDD,20 GB,AMD Radeon R7 Series,,"15.6"""
"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 32GB RAM, 512GB SSD Boot + 2TB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",671.99,ASUS,,VivoBook,,Windows 10 Home,AMD A12-Series,A12-9720P (2.70 GHz),Quad-core Processor,512GB SSD Boot + 2TB HDD,32 GB,AMD Radeon R7 Series,,"15.6"""
"Newest ASUS VivoBook 15.6"" FHD Home & Business Laptop, AMD A12-9720P Quad-Core upto 3.6GHz, 8GB RAM, 256GB SSD Boot + 1TB HDD, Fingerprint Reader, AMD Radeon R7 Series, WIFI, HDMI, Windows 10",461.99,ASUS,,VivoBook,,Windows 10 Home,AMD A12-Series,A12-9720P (2.70 GHz),Quad-core Processor,256GB SSD Boot + 1TB HDD,8 GB,AMD Radeon R7 Series,,"15.6"""
