,name,price,brand,rating,cpu_type,cpu_speed,cores,storage,memory,gpu_type,gpu_memory,screen,weight
105,"Lenovo Ideapad 330s 15.6"" Customized Business Laptop | AMD Ryzen 5 2500U Quad-Core | 12GB RAM 256GB SSD | Full HD IPS | Radeon Vega 8 Graphics | Only 3.96lb | Windows 10 Home Grey",485.83,Lenovo,-1,AMD Ryzen 5,2,4,256,12,AMD Radeon Vega 8,-1,15.6,1.58
106,"Lenovo Ideapad 330s 15.6"" Customized Business Laptop | AMD Ryzen 5 2500U Quad-Core | 12GB RAM 256GB SSD 2TB HDD | Full HD IPS | Radeon Vega 8 Graphics | Only 3.96lb | Windows 10 Home Grey",553.31,Lenovo,-1,AMD Ryzen 5,2,4,256,12,AMD Radeon Vega 8,-1,15.6,1.85
107,"Lenovo Ideapad 330s 15.6"" Customized Business Laptop | AMD Ryzen 5 2500U Quad-Core | 4GB RAM 256GB SSD 2TB HDD | Full HD IPS | Radeon Vega 8 Graphics | Only 3.96lb | Windows 10 Home Grey",499.33,Lenovo,-1,AMD Ryzen 5,2,4,256,4,AMD Radeon Vega 8,-1,15.6,1.3
108,"Lenovo Ideapad 330s 15.6"" Customized Business Laptop | AMD Ryzen 5 2500U Quad-Core | 12GB RAM 1024GB SSD 1TB HDD | Full HD IPS | Radeon Vega 8 Graphics | Only 3.96lb | Windows 10 Home Grey",641.03,Lenovo,-1,AMD Ryzen 5,2,4,1024,12,AMD Radeon Vega 8,-1,15.6,2.2
109,"Lenovo Ideapad 330s 15.6"" Customized Business Laptop | AMD Ryzen 5 2500U Quad-Core | 4GB RAM 512GB SSD 1TB HDD | Full HD IPS | Radeon Vega 8 Graphics | Only 3.96lb | Windows 10 Home Grey",499.33,Lenovo,-1,AMD Ryzen 5,2,4,512,4,AMD Radeon Vega 8,-1,15.6,1.58
110,"Lenovo Ideapad 330s 15.6"" Customized Business Laptop | AMD Ryzen 5 2500U Quad-Core | 4GB RAM 500GB HDD | Full HD IPS | Radeon Vega 8 Graphics | Only 3.96lb | Windows 10 Home Grey",404.86,Lenovo,-1,AMD Ryzen 5,2,4,500,4,AMD Radeon Vega 8,-1,15.6,1.5
111,"Lenovo Ideapad 330s 15.6"" Customized Business Laptop | AMD Ryzen 5 2500U Quad-Core | 8GB RAM 1TB HDD | Full HD IPS | Radeon Vega 8 Graphics | Only 3.96lb | Windows 10 Home Grey",452.09,Lenovo,-1,AMD Ryzen 5,2,4,1000,8,AMD Radeon Vega 8,-1,15.6,1.23
112,"Lenovo Ideapad 330s 15.6"" Customized Business Laptop | AMD Ryzen 5 2500U Quad-Core | 8GB RAM 256GB SSD 500GB HDD | Full HD IPS | Radeon Vega 8 Graphics | Only 3.96lb | Windows 10 Home Grey",479.08,Lenovo,-1,AMD Ryzen 5,2,4,256,8,AMD Radeon Vega 8,-1,15.6,1.37
113,"Lenovo Ideapad 330s 15.6"" Customized Business Laptop | AMD Ryzen 5 2500U Quad-Core | 12GB RAM 1024GB SSD 2TB HDD | Full HD IPS | Radeon Vega 8 Graphics | Only 3.96lb | Windows 10 Home Grey",668.02,Lenovo,-1,AMD Ryzen 5,2,4,1024,12,AMD Radeon Vega 8,-1,15.6,1.63
114,"Lenovo Ideapad 330s 15.6"" Customized Business Laptop | AMD Ryzen 5 2500U Quad-Core | 8GB RAM 128GB SSD | Full HD IPS | Radeon Vega 8 Graphics | Only 3.96lb | Windows 10 Home Grey",438.6,Lenovo,-1,AMD Ryzen 5,2,4,128,8,AMD Radeon Vega 8,-1,15.6,1.21
115,"Lenovo Ideapad 330s 15.6"" Customized Business Laptop | AMD Ryzen 5 2500U Quad-Core | 8GB RAM 1024GB SSD 2TB HDD | Full HD IPS | Radeon Vega 8 Graphics | Only 3.96lb | Windows 10 Home Grey",641.03,Lenovo,-1,AMD Ryzen 5,2,4,1024,8,AMD Radeon Vega 8,-1,15.6,1.26
116,"Lenovo Ideapad 330s 15.6"" Customized Business Laptop | AMD Ryzen 5 2500U Quad-Core | 8GB RAM 1024GB SSD 500GB HDD | Full HD IPS | Radeon Vega 8 Graphics | Only 3.96lb | Windows 10 Home Grey",593.79,Lenovo,-1,AMD Ryzen 5,2,4,1024,8,AMD Radeon Vega 8,-1,15.6,1.63
117,"Lenovo Ideapad 330s 15.6"" Customized Business Laptop | AMD Ryzen 5 2500U Quad-Core | 8GB RAM 2TB HDD | Full HD IPS | Radeon Vega 8 Graphics | Only 3.96lb | Windows 10 Home Grey",479.08,Lenovo,-1,AMD Ryzen 5,2,4,2000,8,AMD Radeon Vega 8,-1,15.6,2.16
118,"Lenovo Ideapad 330s 15.6"" Customized Business Laptop | AMD Ryzen 5 2500U Quad-Core | 8GB RAM 128GB SSD 2TB HDD | Full HD IPS | Radeon Vega 8 Graphics | Only 3.96lb | Windows 10 Home Grey",506.07,Lenovo,-1,-1,2,4,2000,8,-1,-1,15.6,2
119,"Lenovo Ideapad 330s 15.6"" Customized Business Laptop | AMD Ryzen 5 2500U Quad-Core | 8GB RAM 1024GB SSD | Full HD IPS | Radeon Vega 8 Graphics | Only 3.96lb | Windows 10 Home Grey",573.55,Lenovo,-1,AMD Ryzen 5,2,4,1024,8,AMD Radeon Vega 8,-1,15.6,1.7
120,"Lenovo Ideapad 330s 15.6"" Customized Business Laptop | AMD Ryzen 5 2500U Quad-Core | 8GB RAM 512GB SSD 1TB HDD | Full HD IPS | Radeon Vega 8 Graphics | Only 3.96lb | Windows 10 Home Grey",526.32,Lenovo,-1,AMD Ryzen 5,2,4,512,8,AMD Radeon Vega 8,-1,15.6,2.1
121,"Lenovo Ideapad 330s 15.6"" Customized Business Laptop | AMD Ryzen 5 2500U Quad-Core | 4GB RAM 512GB SSD 500GB HDD | Full HD IPS | Radeon Vega 8 Graphics | Only 3.96lb | Windows 10 Home Grey",479.08,Lenovo,-1,AMD Ryzen 5,2,4,512,4,AMD Radeon Vega 8,-1,15.6,1.8
122,"Lenovo Ideapad 330s 15.6"" Customized Business Laptop | AMD Ryzen 5 2500U Quad-Core | 4GB RAM 1024GB SSD 1TB HDD | Full HD IPS | Radeon Vega 8 Graphics | Only 3.96lb | Windows 10 Home Grey",587.04,Lenovo,-1,AMD Ryzen 5,2,4,2014,4,AMD Radeon Vega 8,-1,15.6,2.2
123,"Lenovo Ideapad 330s 15.6"" Customized Business Laptop | AMD Ryzen 5 2500U Quad-Core | 4GB RAM 256GB SSD 1TB HDD | Full HD IPS | Radeon Vega 8 Graphics | Only 3.96lb | Windows 10 Home Grey",472.33,Lenovo,-1,AMD Ryzen 5,2,4,256,4,AMD Radeon Vega 8,-1,15.6,2.5
124,"Lenovo Ideapad 330s 15.6"" Customized Business Laptop | AMD Ryzen 5 2500U Quad-Core | 12GB RAM 1024GB SSD | Full HD IPS | Radeon Vega 8 Graphics | Only 3.96lb | Windows 10 Home Grey",600.54,Lenovo,-1,AMD Ryzen 5,2,4,1024,12,AMD Radeon Vega 8,-1,15.6,2.1
125,"Lenovo Ideapad 330s 15.6"" Customized Business Laptop | AMD Ryzen 5 2500U Quad-Core | 12GB RAM 512GB SSD 500GB HDD | Full HD IPS | Radeon Vega 8 Graphics | Only 3.96lb | Windows 10 Home Grey",533.06,Lenovo,-1,AMD Ryzen 5,2,4,512,12,AMD Radeon Vega 8,-1,15.6,1.86
126,"Lenovo Ideapad 330s 15.6"" Customized Business Laptop | AMD Ryzen 5 2500U Quad-Core | 12GB RAM 1024GB SSD 500GB HDD | Full HD IPS | Radeon Vega 8 Graphics | Only 3.96lb | Windows 10 Home Grey",620.78,Lenovo,-1,AMD Ryzen 5,2,4,512,12,AMD Radeon Vega 8,-1,15.6,1.63
127,"Lenovo Ideapad 330s 15.6"" Customized Business Laptop | AMD Ryzen 5 2500U Quad-Core | 12GB RAM 128GB SSD | Full HD IPS | Radeon Vega 8 Graphics | Only 3.96lb | Windows 10 Home Grey",465.59,Lenovo,-1,AMD Ryzen 5,2,4,512,12,AMD Radeon Vega 8,-1,15.6,1.65
128,"Lenovo Ideapad 330s 15.6"" Customized Business Laptop | AMD Ryzen 5 2500U Quad-Core | 8GB RAM 512GB SSD | Full HD IPS | Radeon Vega 8 Graphics | Only 3.96lb | Windows 10 Home Grey",485.83,Lenovo,-1,AMD Ryzen 5,2,4,512,8,AMD Radeon Vega 8,-1,15.6,2.8
129,"Lenovo Ideapad 330s 15.6"" Customized Business Laptop | AMD Ryzen 5 2500U Quad-Core | 12GB RAM 2TB HDD | Full HD IPS | Radeon Vega 8 Graphics | Only 3.96lb | Windows 10 Home Grey",506.07,Lenovo,-1,AMD Ryzen 5,2,4,2000,12,AMD Radeon Vega 8,-1,15.6,2.5
130,"Lenovo Ideapad 330s 15.6"" Customized Business Laptop | AMD Ryzen 5 2500U Quad-Core | 4GB RAM 1TB HDD | Full HD IPS | Radeon Vega 8 Graphics | Only 3.96lb | Windows 10 Home Grey",425.1,Lenovo,-1,AMD Ryzen 5,2,4,1000,4,AMD Radeon Vega 8,-1,15.6,2.36
131,"Lenovo Ideapad 330s 15.6"" Customized Business Laptop | AMD Ryzen 5 2500U Quad-Core | 4GB RAM 512GB SSD 2TB HDD | Full HD IPS | Radeon Vega 8 Graphics | Only 3.96lb | Windows 10 Home Grey",526.32,Lenovo,-1,AMD Ryzen 5,2,4,512,4,AMD Radeon Vega 8,-1,15.6,2.2
132,"Lenovo Ideapad 330s 15.6"" Customized Business Laptop | AMD Ryzen 5 2500U Quad-Core | 8GB RAM 512GB SSD 2TB HDD | Full HD IPS | Radeon Vega 8 Graphics | Only 3.96lb | Windows 10 Home Grey",553.31,Lenovo,-1,AMD Ryzen 5,2,4,512,8,AMD Radeon Vega 8,-1,15.6,1.6
133,"Lenovo Ideapad 330s 15.6"" Customized Business Laptop | AMD Ryzen 5 2500U Quad-Core | 12GB RAM 512GB SSD 1TB HDD | Full HD IPS | Radeon Vega 8 Graphics | Only 3.96lb | Windows 10 Home Grey",553.31,Lenovo,-1,AMD Ryzen 5,2,4,512,12,AMD Radeon Vega 8,-1,15.6,2.2
134,"Lenovo Ideapad 330s 15.6"" Customized Business Laptop | AMD Ryzen 5 2500U Quad-Core | 4GB RAM 2TB HDD | Full HD IPS | Radeon Vega 8 Graphics | Only 3.96lb | Windows 10 Home Grey",452.09,Lenovo,-1,AMD Ryzen 5,2,4,2000,4,AMD Radeon Vega 8,-1,15.6,2.05
135,"Lenovo Ideapad 330s 15.6"" Customized Business Laptop | AMD Ryzen 5 2500U Quad-Core | 4GB RAM 128GB SSD 2TB HDD | Full HD IPS | Radeon Vega 8 Graphics | Only 3.96lb | Windows 10 Home Grey",479.08,Lenovo,-1,AMD Ryzen 5,2,4,128,4,AMD Radeon Vega 8,-1,15.6,1.63
136,"Lenovo Ideapad 330s 15.6"" Customized Business Laptop | AMD Ryzen 5 2500U Quad-Core | 8GB RAM 128GB SSD 500GB HDD | Full HD IPS | Radeon Vega 8 Graphics | Only 3.96lb | Windows 10 Home Grey",458.84,Lenovo,-1,AMD Ryzen 5,2,4,128,8,AMD Radeon Vega 8,-1,15.6,1.9
137,"Lenovo Ideapad 330s 15.6"" Customized Business Laptop | AMD Ryzen 5 2500U Quad-Core | 8GB RAM 500GB HDD | Full HD IPS | Radeon Vega 8 Graphics | Only 3.96lb | Windows 10 Home Grey",431.85,Lenovo,-1,AMD Ryzen 5,2,4,500,8,AMD Radeon Vega 8,-1,15.6,3
138,"Lenovo Ideapad 330s 15.6"" Customized Business Laptop | AMD Ryzen 5 2500U Quad-Core | 12GB RAM 128GB SSD 1TB HDD | Full HD IPS | Radeon Vega 8 Graphics | Only 3.96lb | Windows 10 Home Grey",506.07,Lenovo,-1,AMD Ryzen 5,2,4,128,12,AMD Radeon Vega 8,-1,15.6,2.2
139,"Refurbished: Lenovo A Grade Laptop ThinkPad X250 Intel Core i5 5th Gen 5300U (2.30 GHz) 8 GB Memory 240 GB SSD Intel® HD Graphics 5500 12.5"" Windows 10 Pro 64-Bit",291.99,Lenovo,4,Intel Core i5 5th Gen,2.3,2,240,8,Intel® HD Graphics 5500,-1,12.5,1.32
140,"Refurbished: Lenovo ThinkPad X240 1366x768 12.5"" Notebook PC, Intel Core i5-4300U 1.9GHz, 8GB DDR3 RAM, 500GB SSD, Win-10 Pro x64",301.11,Lenovo,5,Intel Core i5 4th Gen,1.9,2,500,8,Intel HD Graphics 4400,-1,12.5,3
141,"HP Laptop ProBook 440 G5 (2SU16UT#ABA) Intel Core i7 8th Gen 8550U (1.80 GHz) 8 GB Memory 256 GB PCIe NVMe SSD Intel UHD Graphics 620 14.0"" Windows 10 Pro 64-Bit",759.99,HP,4,Intel Core i7 8th Gen,1.8,4,256,8,Intel UHD Graphics 620,Shared system memory,14,1.75
142,"Dell Inspiron 15 3000 Laptop, 15.6"" Touch Screen, 8th Gen Intel Core� 8GB Memory, 256GB Solid State Drive, Windows 10 Home, I3583-3919BLK-PUS",420.49,DELL,-1,Intel Core i3 8th Gen,2.1,4,256,8,-1,-1,15.6,2.4
143,"Lenovo Laptop IdeaPad 330-15AST 81D600TCUS AMD A9-Series A9-9425 (3.10 GHz) 8 GB Memory 256 GB SSD AMD Radeon R5 Series 15.6"" Windows 10 Home 64-bit",314.49,Lenovo,-1,AMD A9-Series,3.1,2,256,8,AMD Radeon R5 Series,Shared system memory,15.6,2.1
144,"Refurbished: DELL Laptop Latitude E6430 Intel Core i7 3rd Gen 3520M (2.90 GHz) 16 GB Memory 256 GB SSD 14.0"" Windows 10 Pro 64-Bit",350,DELL,5,Intel Core i7 3rd Gen,2.9,4,256,16,-1,-1,14,1.86
145,"Lenovo IdeaPad 130 Laptop, 15.6"" HD Display, AMD A9-9425 Upto 3.70GHz, 16GB RAM, 256GB SSD, DVDRW, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro",399,Lenovo,3,AMD Dual-Core Processor,3.1,2,256,16,AMD Radeon R5 Series,Shared system memory,15.6,1.25
146,"Apple - MacBook Air - 13.3"" Retina Display - Intel Core i5-8210Y - 8 GB Memory - 128 GB PCIe SSD - Silver laptop - MREA2LL/A",1129,Apple,-1,Intel Core i5 8th Gen,1.6,2,128,8,Intel UHD Graphics 617,Shared system memory,13.3,0.97
147,"Lenovo 14"" FHD Anti-Glare Display Light Thin school Laptop, AMD Dual Core A6-9220C 1.8GHz Up to 2.7GHz, 4GB RAM, 64GB eMMC + 128GB SD Card, WiFi, HDMI, Bluetooth, HD Webcam, USB Type C, Windows 10 Pro",723.95,Lenovo,-1,-1,1.8,2,192,4,-1,-1,14,2
148,"Lenovo Laptop ThinkPad E595 20NF0012US AMD Ryzen 5 2nd Gen 3500U (2.10 GHz) 8 GB Memory 256 GB SSD AMD Radeon Vega 8 15.6"" Windows 10 Pro 64-bit",539,Lenovo,4,AMD Ryzen 5 2nd Gen,2.1,4,256,8,AMD Radeon Vega 8,Shared system memory,15.6,2.9
149,"ASUS X441BA - 14"" HD - AMD A6-9225 - AMD Radeon R4-4GB - 500GB HDD - Silver",216,ASUS,3,AMD Dual-Core Processor,2.6,2,500,4,AMD Radeon R4 Series,Shared system memory,14,2.1
150,"ASUS ZenBook 3 Deluxe UX490UA-XH74-BL 14"" FHD Ultraportable Laptop, Intel Core i7-8550U, 16 GB RAM, 512 GB NVMe SSD, Windows 10 Pro, Royal Blue",1019.99,ASUS,4,Intel Core i7 8th Gen,1.8,4,512,16,Intel UHD Graphics 620,Shared system memory,14,2.56
151,"Lenovo ThinkPad T470s 20JSS0KS00 14"" Notebook - 1920 x 1080 - Core i5 i5-6300U - 8 GB RAM - 256 GB SSD - Black",699.99,Lenovo,-1,Intel Core i5,2.4,2,256,8,HD Graphics 520,-1,14,2.62
152,"Newest Lenovo IdeaPad S145 15.6"" HD Business Laptop, AMD A6-9225 Dual-core Upto 3.0GHz, 4GB RAM, 1TB HDD, AMD Radeon R4 Graphics, HDMI, WIFI, Card Reader, Bluetooth, Windows 10",318.99,Lenovo,3,AMD A6-Series,2.6,2,1000,4,AMD Radeon R4 Graphics,-1,15.6,1.9
153,"Refurbished: HP Grade A Laptop ProBook 640 G2 Intel Core i5 6th Gen 6300U (2.40 GHz) 8 GB Memory 512 GB SSD Intel HD Graphics 520 14.0"" Windows 10 Home 64-bit",319.99,HP,-1,Intel Core i5 6th Gen,2.4,2,512,8,Intel HD Graphics 520,Shared system memory,14,2.8
154,"ASUS Laptop VivoBook F505ZA-DB31 AMD Ryzen 3 2200U (2.50 GHz) 6 GB Memory 1 TB SSHD AMD Radeon Vega 3 15.6"" Windows 10 Home 64-Bit",429.99,ASUS,3,AMD Ryzen 3 1st Gen,2.5,2,1000,6,AMD Radeon Vega 3,Shared system memory,15.6,1.48
155,"Refurbished: DELL A Grade Laptop E5430 Intel Core i5 3rd Gen 3320M (2.60 GHz) 16 GB Memory 256 GB SSD 14.0"" Windows 10 Pro 64-Bit",327.32,DELL,5,Intel Core i5 3rd Gen,2.6,4,256,16,-1,-1,14,1.91
156,"ASUS Laptop F705MA-DS21Q Intel Pentium Silver N5000 (1.10 GHz) 8 GB Memory 1 TB HDD Intel UHD Graphics 605 17.3"" Windows 10 Home 64-Bit",504.07,ASUS,5,Intel Pentium Silver,1.1,4,1000,8,Intel UHD Graphics 605,Shared system memory,17.3,1.74
157,"ASUS ZenBook 13 8th-Gen Intel Whiskey Lake Core i5-8265U Processor, 8 GB LPDDR3, 256 GB PCIe SSD, Backlit KB, NumberPad, Military-Grade, Windows 10 - UX333FA-DH51, Ultra-Slim Laptop FHD WideView",839,ASUS,5,Intel Core i5 8th Gen,1.6,4,2259,8,Intel UHD Graphics 620,Shared system memory,13.3,1.1
158,"ASUS VivoBook S510UN-EH76 15.6"" Full HD Thin and Portable Laptop, Intel Core i7-8550U 1.8 GHz Processor, NVIDIA GeForce MX150 2 GB, 8 GB DDR4 RAM, 256 GB M.2 SSD + 1 TB HDD, Windows 10 Home Signature",946.97,ASUS,3,Intel Core i7 8th Gen,1.8,4,1256,8,NVIDIA GeForce MX150,2 GB,15.6,1.56
159,"Lenovo IdeaPad 130 Laptop, 15.6"" HD Display, AMD A9-9425 Upto 3.70GHz, 8GB RAM, 128GB SSD, DVDRW, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Home S",299.99,Lenovo,3,AMD Dual-Core Processor,3.1,2,128,8,AMD Radeon R5 Series,Shared system memory,15.6,2.1
160,"ASUS Laptop  AMD A12-Series A12-9700P (2.50 GHz) 8 GB Memory 1 TB SSHD (8 GB Cache) AMD Radeon R7 Series 15.6"" Windows 10 Home 64-Bit X555QA-DH12",499.99,ASUS,4,AMD A12-Series,2.5,4,1000,8,AMD Radeon R7 Series,Shared system memory,15.6,2.03
161,"ASUS VivoBook S Intel Core i5-8250U Processor, 8 GB DDR4 RAM, 256 GB SSD, NVIDIA GeForce MX150 15.6"" FHD WideView Display, ASUS NanoEdge Bezel, Metal Cover, FingerPrint Ultra Thin and Portable Laptop",629,ASUS,3,Intel Core i5 8th Gen,1.6,4,256,8,NVIDIA GeForce MX150,2 GB,15.6,3
162,"Dell Inspiron 15.6"" TouchScreen HD Laptop,8th Gen Intel Core i5-8265U,8GB DDR4,256GB SSD,Intel UHD Graphics 620,Wifi-AC, Bluetooth 4.1,HDMI,USB, Windows 10 Pro",525,Dell,-1,-1,1.6,4,256,8,-1,-1,15.6,2.13
163,"ASUS ZenBook 14 Ultra-Slim Laptop 14"" Full HD NanoEdge Bezel, Intel Core i5-8265U (Whiskey Lake), 8 GB RAM, 256 GB PCIe SSD, Backlit KB, NumberPad, Windows 10 Pro - UX433FA-XH54, Icicle Silver",849,ASUS,4,Intel Core i5 8th Gen,1.6,4,256,8,Intel UHD Graphics 620,Shared system memory,14,2.5
164,Dell Inspiron 3000 Series 15.6 Inch Thin and Light Customize Laptop Intel core i5-7200U processor 4GB RAM 128GB SSD Upgradable to 16GB RAM 1024GB SSD Windows 10 Black,493.38,DELL,-1,Intel Core i5,2.5,2,128,4,Intel HD Graphics 620,-1,15.6,2.1
165,"Lenovo IdeaPad 130 Laptop, 15.6"" HD Display, AMD A9-9425 Upto 3.70GHz, 4GB RAM, 256GB SSD, DVDRW, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro",319.99,Lenovo,5,AMD Dual-Core Processor,3.1,2,256,4,AMD Radeon R5 Series,Shared system memory,15.6,2.4
166,"Dell Inspiron 15.6"" Premium Customized Full HD Touch Laptop Intel 8th Gen Quad-Core i5-8250U Processor 16GB RAM 512GB SSD 1TB HDD DVD HDMI Upgradable to 16GB RAM 1TB SSD 2TB HDD Windows 10 Blue",737.41,DELL,5,Intel Core i5,1.6,4,1512,16,Intel UHD Graphics 620,-1,15.6,2.1
167,"Lenovo Laptop IdeaPad 330 81D2005CUS AMD Ryzen 5 1st Gen 2500U (2.00 GHz) 8 GB Memory 256 GB SSD AMD Radeon Vega 8 15.6"" Windows 10 Home 64-Bit",529.99,Lenovo,4,AMD Ryzen 5 1st Gen,2,4,256,8,AMD Radeon Vega 8,Shared system memory,15.6,2.56
168,"Dell Vostro 15 (5581) Business Laptop (Intel i7-8565U 4-Core, 16 GB RAM, 512 GB PCIe SSD, 15.6"" Full HD (1920x1080), NVIDIA GeForce MX130, WiFi, Bluetooth, Webcam, 2 x USB 3.1, 1 x HDMI, Win 10 Pro)",1199,DELL,5,Intel Core i7 8th Gen,1.8,4,512,16,NVIDIA GeForce MX130,2 GB,15.6,3
169,"Dell Inspiron 15.6"" TouchScreen HD Laptop,8th Gen Intel Core i5-8265U,8GB DDR4,128GB SSD,Intel UHD Graphics 620,Wifi-AC, Bluetooth 4.1,HDMI,USB, Windows 10 Pro",495.99,DELL,-1,Intel Core i5 8th Gen,1.6,4,128,8,Intel UHD Graphics 620,-1,15.6,1.49
170,"Refurbished: Lenovo Grade A ThinkPad T460 14.0"" Laptop Intel Core i5 6th Gen 6300U (2.40 GHz) 16 GB DDR3L 512 GB SSD WIFI Bluetooth Windows 10 Home 64-bit (Multi-language)",459.99,Lenovo,-1,Intel Core i5 6th Gen,2.4,2,512,16,Intel HD Graphics 520,Shared system memory,14,1.05
171,"Refurbished: Dell Grade A Latitude E7250 12.5"" Laptop Intel Core i5 5th Gen 5300U (2.30 GHz) 8 GB DDR3L 240 GB SSD Windows 10 Home 64-bit (Multi-language)",285.99,DELL,-1,Intel Core i5 5th Gen,2.3,2,240,8,Intel HD Graphics 5500,Shared system memory,12.5,2.71
172,"Refurbished: HP Grade A Laptop ProBook 640 G2 Intel Core i5 6th Gen 6300U (2.40 GHz) 16 GB Memory 512 GB SSD Intel HD Graphics 520 14.0"" Windows 10 Home 64-bit",418.99,HP,-1,Intel Core i5 6th Gen,2.4,2,512,16,Intel HD Graphics 520,Shared system memory,14,2.2
173,"HP 240 G6 14"" HD Notebook, Intel Dual-Core N4000 Upto 2.6GHz, 4GB RAM, 500GB HDD, VGA, HDMI, LAN, Card Reader, Wi-Fi, Bluetooth, Windows 10 Home",269.99,HP,5,Intel Celeron Dual-Core,1.1,2,500,4,Intel UHD Graphics 600,Shared system memory,14,2
174,"Refurbished: HP Grade A Elitebook Folio 9480M 14.0"" Laptop Intel Core i5 4th Gen 4310U (2.00 GHz) 8 GB DDR3L 512 GB SSD WIFI Windows 10 Home 64-bit (Multi-language)",307.99,HP,-1,Intel Core i5 4th Gen,2,2,512,8,Intel HD Graphics 4400,Shared system memory,14,2.5
175,"Refurbished: HP Grade A Probook 640 G1 14.0"" Laptop Intel Core i5 4th Gen 4200M (2.50 GHz) 16 GB DDR3L 360 GB SSD WIFI Windows 10 Home 64-bit (Multi-language)",351.99,HP,-1,Intel Core i5 4th Gen,2.5,2,360,16,Intel HD Graphics 4600,Shared system memory,14,2.3
176,"HP 17.3"" HD+ TouchScreen Notebook,8th Gen Intel Quad Core i5-8265U Processor,16GB DDR4 RAM,128GB SSD,Intel UHD Graphics 620,DVD-RW,Wifi,Bluetooth 4.2,USB,HDMI, Windows 10 Pro",699,HP,-1,Intel Core i5 8th Gen,1.6,4,128,16,Intel UHD Graphics 620,-1,17.3,2.1
177,"Microsoft Laptop Surface Laptop DAJ-00021 Intel Core i7 7th Gen 7660U (2.50 GHz) 8 GB Memory 256 GB SSD Intel Iris Plus Graphics 640 13.5"" Touchscreen Windows 10 S",865.99,Microsoft,-1,Intel Core i7 7th Gen,2.5,2,256,8,Intel Iris Plus Graphics 640,Shared system memory,13.5,4.4
178,"Refurbished: HP Grade A Probook 640 G1 14.0"" Laptop Intel Core i5 4th Gen 4200M (2.50 GHz) 8 GB DDR3L 360 GB SSD WIFI Windows 10 Home 64-bit (Multi-language)",292.99,HP,-1,Intel Core i5 4th Gen,2.5,2,360,8,Intel HD Graphics 4600,Shared system memory,14,1.9
179,"Refurbished: Dell Latitude 14 7000 E7450 Core I5 16GB 256GB SSD 14"" Win 10 pro 1 Year warranty",348,Dell,5,Intel Core i5 5th Gen,2.3,4,256,16,-1,-1,14,1.29
180,"HP Laptop ProBook 470 G5 Intel Core i5 8th Gen 8250U (1.60 GHz) 8 GB Memory 500 GB HDD NVIDIA GeForce 930MX 17.3"" Windows 10 Pro 64-bit",801.97,HP,5,Intel Core i5 8th Gen,1.6,4,500,8,NVIDIA GeForce 930MX,2 GB,17.3,2.02
181,"ASUS ZenBook 14"" Intel Core Whiskey Lake i7-8565U Processor, 16 GB LPDDR3, 512 GB PCIe SSD, Backlit KB, FHD Nano-Edge Bezel Windows 10 - UX433FA-DH74, Royal Blue",1099.99,ASUS,4,Intel Core i7 8th Gen,1.8,4,2515,16,Intel UHD Graphics 620,Shared system memory,14,1.23
182,"Lenovo IdeaPad 130 Laptop, 15.6"" HD Display, AMD A9-9425 Upto 3.70GHz, 8GB RAM, 128GB SSD, DVDRW, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro",319.99,Lenovo,2,AMD Dual-Core Processor,3.1,2,128,8,AMD Radeon R5 Series,Shared system memory,15.6,1.4
183,"Dell inspiron 15.6"" TouchScreen Full HD Laptop,Intel Core i3-8130U,4GB DDR4 RAM,128GB SSD Plus 1TB HDD,Intel® UHD Graphics 620, Wifi-AC,Bluetooth 4.2,DVD-RW, HDMI,USB,Windows 10 Pro",540,DELL,5,Intel Core i3 8th Gen,2.2,4,1128,4,Intel UHD Graphics 620,-1,15.6,2
184,"Dell Inspiron 15.6"" HD Laptop,8th Gen Intel Core i7-8565U,16GB DDR4,256GB SSD,Intel UHD Graphics 620,Wifi-AC, Bluetooth 4.1,HDMI,USB, Windows 10 Pro",699,DELL,-1,Intel Core i7 8th Gen,1.8,4,256,16,Intel UHD Graphics 620,-1,15.6,1.95
185,"Dell Inspiron 15.6"" HD Laptop,8th Gen Intel Core i7-8565U,16GB DDR4,1TB SSD,Intel UHD Graphics 620,Wifi-AC, Bluetooth 4.1,HDMI,USB, Windows 10 Pro",799,DELL,-1,Intel Core i7 8th Gen,1.8,4,1000,16,Intel UHD Graphics 620,-1,15.6,2.77
186,"Lenovo IdeaPad 330 15.6"" HD Notebook, Intel Dual-Core i3-8130U Upto 3.4GHz, 8GB DDR4, 128GB SSD, HDMI, USB Type-C, Card Reader, Wifi, Bluetooth, Windows 10 Home 64Bit (Plum Purple)",389.99,Lenovo,5,Intel Core i3 8th Gen,2.2,2,128,8,Intel HD Graphics 620,Shared system memory,15.6,2.06
187,"Acer Aspire 5 Series 15.6"" Full HD Notebook, Intel Core i5-7200U 2.5GHz Upto 3.1GHz, 8GB DDR4, 256GB SSD, HDMI, Card Reader, Wifi, Bluetooth, Webcam, USB Type-C, Windows 10 Professional 64Bit",534.99,Acer,5,Intel Core i5 7th Gen,2.5,2,256,8,Intel HD Graphics 620,Shared system memory,15.6,2.4
